date,revenue_source,product_category,revenue_inr,cogs_inr,gross_margin_inr
2024-04-03,B2C,Patties,38298.45,21064.15,17234.3
2024-04-03,B2C,Specialty,23041.59,12672.87,10368.72
2024-04-04,B2B,Patties,699207.57,433508.69,265698.88
2024-04-04,B2B,Specialty,446221.16,276657.12,169564.04
2024-04-04,B2C,French Fries,15998.12,8798.97,7199.15
2024-04-04,B2C,Patties,14600.42,8030.23,6570.19
2024-04-04,B2C,Specialty,10444.29,5744.36,4699.93
2024-04-05,B2B,Patties,584206.24,362207.87,221998.37
2024-04-05,B2C,French Fries,27324.18,15028.3,12295.88
2024-04-05,B2C,Patties,23216.13,12768.87,10447.26
2024-04-05,B2C,Specialty,21926.39,12059.51,9866.88
2024-04-06,B2B,French Fries,362034.84,224461.6,137573.24
2024-04-06,B2B,Patties,400280.27,248173.77,152106.5
2024-04-06,B2C,French Fries,32115.59,17663.57,14452.02
2024-04-06,B2C,Patties,32970.93,18134.01,14836.92
2024-04-06,B2C,Specialty,20943.54,11518.95,9424.59
2024-04-07,B2B,French Fries,289040.14,179204.89,109835.25
2024-04-07,B2B,Patties,546224.95,338659.47,207565.48
2024-04-07,B2B,Specialty,141531.92,87749.79,53782.13
2024-04-07,B2C,French Fries,19328.65,10630.76,8697.89
2024-04-07,B2C,Patties,20348.14,11191.48,9156.66
2024-04-07,B2C,Specialty,19861.06,10923.58,8937.48
2024-04-08,B2B,French Fries,607432.53,376608.17,230824.36
2024-04-08,B2B,Specialty,934048.76,579110.23,354938.53
2024-04-08,B2C,French Fries,34154.66,18785.06,15369.6
2024-04-08,B2C,Patties,24846.36,13665.5,11180.86
2024-04-08,B2C,Specialty,16191.09,8905.1,7285.99
2024-04-09,B2B,French Fries,115641.63,71697.81,43943.82
2024-04-09,B2B,Patties,541109.78,335488.06,205621.72
2024-04-09,B2B,Specialty,463342.48,287272.34,176070.14
2024-04-09,B2C,French Fries,38582.39,21220.31,17362.08
2024-04-09,B2C,Patties,38555.82,21205.7,17350.12
2024-04-09,B2C,Specialty,25692.13,14130.67,11561.46
2024-04-10,B2B,French Fries,255768.08,158576.21,97191.87
2024-04-10,B2B,Specialty,728108.05,451426.99,276681.06
2024-04-10,B2C,French Fries,16459.28,9052.6,7406.68
2024-04-10,B2C,Patties,7284.93,4006.71,3278.22
2024-04-10,B2C,Specialty,7130.83,3921.96,3208.87
2024-04-11,B2B,French Fries,137600.5,85312.31,52288.19
2024-04-11,B2C,French Fries,34230.67,18826.87,15403.8
2024-04-11,B2C,Patties,40502.97,22276.63,18226.34
2024-04-11,B2C,Specialty,27711.08,15241.09,12469.99
2024-04-12,B2C,French Fries,23524.56,12938.51,10586.05
2024-04-12,B2C,Patties,24204.31,13312.37,10891.94
2024-04-12,B2C,Specialty,24264.72,13345.6,10919.12
2024-04-13,B2B,French Fries,361790.0,224309.8,137480.2
2024-04-13,B2C,French Fries,36867.71,20277.24,16590.47
2024-04-13,B2C,Patties,27529.44,15141.19,12388.25
2024-04-13,B2C,Specialty,16081.66,8844.91,7236.75
2024-04-14,B2B,Specialty,1205457.31,747383.53,458073.78
2024-04-14,B2C,French Fries,34285.8,18857.19,15428.61
2024-04-14,B2C,Patties,33447.65,18396.21,15051.44
2024-04-14,B2C,Specialty,17760.84,9768.46,7992.38
2024-04-15,B2B,French Fries,768345.07,476373.94,291971.13
2024-04-15,B2B,Patties,662250.19,410595.12,251655.07
2024-04-15,B2C,French Fries,47091.63,25900.4,21191.23
2024-04-15,B2C,Patties,38711.55,21291.35,17420.2
2024-04-15,B2C,Specialty,21335.07,11734.29,9600.78
2024-04-16,B2B,French Fries,1127226.73,698880.57,428346.16
2024-04-16,B2B,Patties,1630108.88,1010667.51,619441.37
2024-04-16,B2B,Specialty,1338951.72,830150.07,508801.65
2024-04-16,B2C,French Fries,23471.15,12909.13,10562.02
2024-04-16,B2C,Patties,34323.13,18877.72,15445.41
2024-04-16,B2C,Specialty,16303.53,8966.94,7336.59
2024-04-17,B2C,French Fries,37890.16,20839.59,17050.57
2024-04-17,B2C,Patties,33724.89,18548.69,15176.2
2024-04-17,B2C,Specialty,23910.89,13150.99,10759.9
2024-04-18,B2B,French Fries,1174871.2,728420.14,446451.06
2024-04-18,B2B,Specialty,424942.31,263464.23,161478.08
2024-04-18,B2C,French Fries,20589.42,11324.18,9265.24
2024-04-18,B2C,Patties,16130.29,8871.66,7258.63
2024-04-18,B2C,Specialty,9935.12,5464.32,4470.8
2024-04-19,B2B,French Fries,1660863.06,1029735.1,631127.96
2024-04-19,B2B,Specialty,606029.85,375738.51,230291.34
2024-04-19,B2C,French Fries,31245.82,17185.2,14060.62
2024-04-19,B2C,Patties,31079.76,17093.87,13985.89
2024-04-19,B2C,Specialty,23042.97,12673.63,10369.34
2024-04-20,B2B,French Fries,881716.54,546664.25,335052.29
2024-04-20,B2B,Patties,1338454.62,829841.86,508612.76
2024-04-20,B2B,Specialty,702070.27,435283.57,266786.7
2024-04-20,B2C,French Fries,34700.37,19085.2,15615.17
2024-04-20,B2C,Patties,25430.31,13986.67,11443.64
2024-04-20,B2C,Specialty,13253.86,7289.62,5964.24
2024-04-21,B2B,French Fries,165130.07,102380.64,62749.43
2024-04-21,B2B,Specialty,659618.44,408963.43,250655.01
2024-04-21,B2C,French Fries,26186.29,14402.46,11783.83
2024-04-21,B2C,Patties,16652.81,9159.05,7493.76
2024-04-21,B2C,Specialty,13706.83,7538.76,6168.07
2024-04-22,B2B,French Fries,806468.43,500010.43,306458.0
2024-04-22,B2B,Patties,908670.94,563375.98,345294.96
2024-04-22,B2C,French Fries,20404.21,11222.32,9181.89
2024-04-22,B2C,Patties,14463.8,7955.09,6508.71
2024-04-22,B2C,Specialty,10246.18,5635.4,4610.78
2024-04-23,B2B,Patties,712626.01,441828.13,270797.88
2024-04-23,B2B,Specialty,533559.12,330806.65,202752.47
2024-04-23,B2C,French Fries,11732.02,6452.61,5279.41
2024-04-23,B2C,Patties,16400.74,9020.41,7380.33
2024-04-23,B2C,Specialty,9031.18,4967.15,4064.03
2024-04-24,B2B,French Fries,258080.38,160009.84,98070.54
2024-04-24,B2B,Patties,132701.11,82274.69,50426.42
2024-04-24,B2B,Specialty,1233959.57,765054.93,468904.64
2024-04-24,B2C,French Fries,13847.0,7615.85,6231.15
2024-04-24,B2C,Patties,13338.33,7336.08,6002.25
2024-04-24,B2C,Specialty,12321.17,6776.64,5544.53
2024-04-25,B2B,French Fries,214744.91,133141.84,81603.07
2024-04-25,B2C,French Fries,23626.41,12994.53,10631.88
2024-04-25,B2C,Patties,33146.28,18230.45,14915.83
2024-04-25,B2C,Specialty,26907.12,14798.92,12108.2
2024-04-26,B2B,French Fries,887064.59,549980.05,337084.54
2024-04-26,B2B,Specialty,795636.66,493294.73,302341.93
2024-04-26,B2C,French Fries,19209.99,10565.49,8644.5
2024-04-26,B2C,Patties,13112.65,7211.96,5900.69
2024-04-26,B2C,Specialty,17809.13,9795.02,8014.11
2024-04-27,B2B,French Fries,687145.49,426030.2,261115.29
2024-04-27,B2B,Patties,113165.41,70162.55,43002.86
2024-04-27,B2C,French Fries,24261.64,13343.9,10917.74
2024-04-27,B2C,Patties,18265.62,10046.09,8219.53
2024-04-27,B2C,Specialty,18611.57,10236.36,8375.21
2024-04-28,B2B,French Fries,472929.86,293216.51,179713.35
2024-04-28,B2B,Specialty,603372.62,374091.02,229281.6
2024-04-28,B2C,French Fries,12057.11,6631.41,5425.7
2024-04-28,B2C,Patties,13462.93,7404.61,6058.32
2024-04-28,B2C,Specialty,8796.0,4837.8,3958.2
2024-04-29,B2B,French Fries,536457.35,332603.56,203853.79
2024-04-29,B2B,Specialty,581866.25,360757.08,221109.18
2024-04-29,B2C,French Fries,9978.63,5488.25,4490.38
2024-04-29,B2C,Patties,17331.66,9532.41,7799.25
2024-04-29,B2C,Specialty,8603.99,4732.19,3871.8
2024-04-30,B2B,French Fries,624017.03,386890.56,237126.47
2024-04-30,B2C,French Fries,30878.6,16983.23,13895.37
2024-04-30,B2C,Patties,25718.54,14145.2,11573.34
2024-04-30,B2C,Specialty,21638.64,11901.25,9737.39
2024-05-01,B2B,Specialty,529122.62,328056.02,201066.6
2024-05-01,B2C,French Fries,29236.83,16080.26,13156.57
2024-05-01,B2C,Patties,24671.16,13569.14,11102.02
2024-05-01,B2C,Specialty,17061.45,9383.8,7677.65
2024-05-02,B2B,French Fries,202569.91,125593.34,76976.57
2024-05-02,B2B,Specialty,642609.55,398417.92,244191.63
2024-05-02,B2C,French Fries,27634.51,15198.98,12435.53
2024-05-02,B2C,Patties,14857.43,8171.59,6685.84
2024-05-02,B2C,Specialty,17545.94,9650.27,7895.67
2024-05-03,B2B,French Fries,1844460.03,1143565.22,700894.81
2024-05-03,B2B,Specialty,827292.23,512921.18,314371.05
2024-05-03,B2C,French Fries,48102.21,26456.22,21645.99
2024-05-03,B2C,Patties,26889.8,14789.39,12100.41
2024-05-03,B2C,Specialty,29979.17,16488.54,13490.63
2024-05-04,B2B,French Fries,571328.81,354223.86,217104.95
2024-05-04,B2B,Patties,431227.47,267361.03,163866.44
2024-05-04,B2B,Specialty,618619.63,383544.17,235075.46
2024-05-04,B2C,French Fries,24449.85,13447.42,11002.43
2024-05-04,B2C,Patties,33594.17,18476.79,15117.38
2024-05-04,B2C,Specialty,26154.44,14384.94,11769.5
2024-05-05,B2B,French Fries,148403.56,92010.21,56393.35
2024-05-05,B2B,Patties,457736.81,283796.82,173939.99
2024-05-05,B2B,Specialty,641360.26,397643.36,243716.9
2024-05-05,B2C,French Fries,10752.94,5914.12,4838.82
2024-05-05,B2C,Patties,13715.52,7543.54,6171.98
2024-05-05,B2C,Specialty,7209.45,3965.2,3244.25
2024-05-06,B2B,Patties,438456.93,271843.3,166613.63
2024-05-06,B2B,Specialty,213106.56,132126.07,80980.49
2024-05-06,B2C,French Fries,23172.0,12744.6,10427.4
2024-05-06,B2C,Patties,28828.56,15855.71,12972.85
2024-05-06,B2C,Specialty,13778.99,7578.44,6200.55
2024-05-07,B2B,French Fries,730542.16,452936.14,277606.02
2024-05-07,B2C,French Fries,17662.21,9714.22,7947.99
2024-05-07,B2C,Patties,22479.23,12363.58,10115.65
2024-05-07,B2C,Specialty,9480.48,5214.26,4266.22
2024-05-08,B2B,French Fries,1865862.04,1156834.46,709027.58
2024-05-08,B2B,Specialty,595449.0,369178.38,226270.62
2024-05-08,B2C,French Fries,35319.19,19425.55,15893.64
2024-05-08,B2C,Patties,26742.38,14708.31,12034.07
2024-05-08,B2C,Specialty,25244.27,13884.35,11359.92
2024-05-09,B2B,French Fries,312333.68,193646.88,118686.8
2024-05-09,B2B,Patties,1178423.8,730622.76,447801.04
2024-05-09,B2B,Specialty,679371.83,421210.53,258161.3
2024-05-09,B2C,French Fries,24969.11,13733.01,11236.1
2024-05-09,B2C,Patties,24546.03,13500.32,11045.71
2024-05-09,B2C,Specialty,17670.89,9718.99,7951.9
2024-05-10,B2B,French Fries,456550.75,283061.47,173489.28
2024-05-10,B2B,Specialty,1198976.28,743365.29,455610.99
2024-05-10,B2C,French Fries,28251.53,15538.34,12713.19
2024-05-10,B2C,Patties,33250.65,18287.86,14962.79
2024-05-10,B2C,Specialty,18962.44,10429.34,8533.1
2024-05-11,B2B,French Fries,756834.14,469237.17,287596.97
2024-05-11,B2B,Patties,496694.81,307950.78,188744.03
2024-05-11,B2C,French Fries,54172.21,29794.72,24377.49
2024-05-11,B2C,Patties,44439.45,24441.7,19997.75
2024-05-11,B2C,Specialty,25525.13,14038.82,11486.31
2024-05-12,B2B,French Fries,840012.97,520808.04,319204.93
2024-05-12,B2B,Patties,141015.33,87429.5,53585.83
2024-05-12,B2C,French Fries,43724.45,24048.45,19676.0
2024-05-12,B2C,Patties,31391.78,17265.48,14126.3
2024-05-12,B2C,Specialty,22570.19,12413.6,10156.59
2024-05-13,B2B,French Fries,715052.7,443332.67,271720.03
2024-05-13,B2B,Specialty,203971.24,126462.17,77509.07
2024-05-13,B2C,French Fries,15420.83,8481.46,6939.37
2024-05-13,B2C,Patties,14048.22,7726.52,6321.7
2024-05-13,B2C,Specialty,8563.27,4709.8,3853.47
2024-05-14,B2B,Patties,544591.74,337646.88,206944.86
2024-05-14,B2B,Specialty,342223.27,212178.43,130044.84
2024-05-14,B2C,French Fries,25882.41,14235.33,11647.08
2024-05-14,B2C,Patties,34778.82,19128.35,15650.47
2024-05-14,B2C,Specialty,15805.52,8693.04,7112.48
2024-05-15,B2B,French Fries,602220.32,373376.6,228843.72
2024-05-15,B2B,Patties,253852.88,157388.79,96464.09
2024-05-15,B2B,Specialty,648845.48,402284.2,246561.28
2024-05-15,B2C,French Fries,32745.8,18010.19,14735.61
2024-05-15,B2C,Patties,24442.93,13443.61,10999.32
2024-05-15,B2C,Specialty,17339.73,9536.85,7802.88
2024-05-16,B2B,Specialty,709453.65,439861.26,269592.39
2024-05-16,B2C,French Fries,15334.23,8433.83,6900.4
2024-05-16,B2C,Patties,11947.25,6570.99,5376.26
2024-05-16,B2C,Specialty,13541.66,7447.91,6093.75
2024-05-17,B2B,French Fries,1181159.58,732318.94,448840.64
2024-05-17,B2B,Patties,981136.24,608304.47,372831.77
2024-05-17,B2B,Specialty,462084.77,286492.56,175592.21
2024-05-17,B2C,French Fries,24078.42,13243.13,10835.29
2024-05-17,B2C,Patties,16292.2,8960.71,7331.49
2024-05-17,B2C,Specialty,16228.53,8925.69,7302.84
2024-05-18,B2B,French Fries,663970.98,411662.01,252308.97
2024-05-18,B2C,French Fries,40814.53,22447.99,18366.54
2024-05-18,B2C,Patties,46596.91,25628.3,20968.61
2024-05-18,B2C,Specialty,19475.22,10711.37,8763.85
2024-05-19,B2B,French Fries,487445.04,302215.92,185229.12
2024-05-19,B2B,Patties,89400.34,55428.21,33972.13
2024-05-19,B2B,Specialty,377518.9,234061.72,143457.18
2024-05-19,B2C,French Fries,19089.45,10499.2,8590.25
2024-05-19,B2C,Patties,21125.92,11619.26,9506.66
2024-05-19,B2C,Specialty,17765.34,9770.94,7994.4
2024-05-20,B2B,French Fries,1594632.2,988671.96,605960.24
2024-05-20,B2B,Patties,517975.29,321144.68,196830.61
2024-05-20,B2C,French Fries,24716.06,13593.83,11122.23
2024-05-20,B2C,Patties,21740.53,11957.29,9783.24
2024-05-20,B2C,Specialty,16210.58,8915.82,7294.76
2024-05-21,B2B,French Fries,791398.23,490666.9,300731.33
2024-05-21,B2B,Patties,334867.69,207617.97,127249.72
2024-05-21,B2C,French Fries,21015.25,11558.39,9456.86
2024-05-21,B2C,Patties,22480.83,12364.46,10116.37
2024-05-21,B2C,Specialty,14942.92,8218.61,6724.31
2024-05-22,B2B,Patties,572693.76,355070.13,217623.63
2024-05-22,B2B,Specialty,492395.87,305285.44,187110.43
2024-05-22,B2C,French Fries,34489.15,18969.03,15520.12
2024-05-22,B2C,Patties,27340.38,15037.21,12303.17
2024-05-22,B2C,Specialty,18615.2,10238.36,8376.84
2024-05-23,B2B,French Fries,1363590.17,845425.91,518164.26
2024-05-23,B2B,Patties,457286.59,283517.69,173768.9
2024-05-23,B2B,Specialty,511208.04,316948.98,194259.06
2024-05-23,B2C,French Fries,37111.07,20411.09,16699.98
2024-05-23,B2C,Patties,34503.11,18976.71,15526.4
2024-05-23,B2C,Specialty,24882.93,13685.61,11197.32
2024-05-24,B2B,French Fries,258281.18,160134.33,98146.85
2024-05-24,B2B,Specialty,303648.53,188262.09,115386.44
2024-05-24,B2C,French Fries,22168.1,12192.46,9975.64
2024-05-24,B2C,Patties,17074.91,9391.2,7683.71
2024-05-24,B2C,Specialty,11497.48,6323.61,5173.87
2024-05-25,B2B,Patties,199294.25,123562.44,75731.82
2024-05-25,B2C,French Fries,33264.51,18295.48,14969.03
2024-05-25,B2C,Patties,29175.51,16046.53,13128.98
2024-05-25,B2C,Specialty,24361.23,13398.68,10962.55
2024-05-26,B2B,French Fries,603778.02,374342.37,229435.65
2024-05-26,B2B,Patties,181297.17,112404.25,68892.92
2024-05-26,B2C,French Fries,8417.88,4629.83,3788.05
2024-05-26,B2C,Patties,15794.21,8686.82,7107.39
2024-05-26,B2C,Specialty,15820.46,8701.25,7119.21
2024-05-27,B2B,Patties,203352.83,126078.75,77274.08
2024-05-27,B2B,Specialty,520064.55,322440.02,197624.53
2024-05-27,B2C,French Fries,47973.84,26385.61,21588.23
2024-05-27,B2C,Patties,43022.76,23662.52,19360.24
2024-05-27,B2C,Specialty,22091.76,12150.47,9941.29
2024-05-28,B2B,French Fries,153354.67,95079.9,58274.77
2024-05-28,B2B,Specialty,282613.12,175220.13,107392.99
2024-05-28,B2C,French Fries,28296.17,15562.89,12733.28
2024-05-28,B2C,Patties,18121.33,9966.73,8154.6
2024-05-28,B2C,Specialty,16579.51,9118.73,7460.78
2024-05-29,B2B,French Fries,96541.62,59855.8,36685.82
2024-05-29,B2B,Specialty,706884.25,438268.24,268616.02
2024-05-29,B2C,French Fries,13319.29,7325.61,5993.68
2024-05-29,B2C,Patties,19136.86,10525.27,8611.59
2024-05-29,B2C,Specialty,11872.53,6529.89,5342.64
2024-05-30,B2B,French Fries,199121.88,123455.57,75666.31
2024-05-30,B2B,Specialty,1232191.88,763958.97,468232.91
2024-05-30,B2C,French Fries,31261.67,17193.92,14067.75
2024-05-30,B2C,Patties,34900.08,19195.04,15705.04
2024-05-30,B2C,Specialty,27733.62,15253.49,12480.13
2024-05-31,B2B,French Fries,336293.44,208501.93,127791.51
2024-05-31,B2C,French Fries,9780.96,5379.53,4401.43
2024-05-31,B2C,Patties,12378.64,6808.25,5570.39
2024-05-31,B2C,Specialty,7449.98,4097.49,3352.49
2024-06-01,B2B,French Fries,331592.63,205587.43,126005.2
2024-06-01,B2B,Specialty,203070.37,125903.63,77166.74
2024-06-01,B2C,French Fries,57259.94,31492.97,25766.97
2024-06-01,B2C,Patties,44256.29,24340.96,19915.33
2024-06-01,B2C,Specialty,17182.6,9450.43,7732.17
2024-06-02,B2B,French Fries,422608.14,262017.05,160591.09
2024-06-02,B2B,Specialty,1013097.6,628120.51,384977.09
2024-06-02,B2C,French Fries,23204.91,12762.7,10442.21
2024-06-02,B2C,Patties,40188.39,22103.61,18084.78
2024-06-02,B2C,Specialty,17133.03,9423.17,7709.86
2024-06-03,B2B,French Fries,1137876.9,705483.68,432393.22
2024-06-03,B2B,Specialty,1022628.38,634029.6,388598.78
2024-06-03,B2C,French Fries,24796.99,13638.34,11158.65
2024-06-03,B2C,Patties,30401.43,16720.79,13680.64
2024-06-03,B2C,Specialty,20132.89,11073.09,9059.8
2024-06-04,B2B,French Fries,205252.88,127256.79,77996.09
2024-06-04,B2B,Patties,194498.05,120588.79,73909.26
2024-06-04,B2C,French Fries,45162.81,24839.55,20323.26
2024-06-04,B2C,Patties,39733.86,21853.62,17880.24
2024-06-04,B2C,Specialty,23283.23,12805.78,10477.45
2024-06-05,B2B,French Fries,430855.53,267130.43,163725.1
2024-06-05,B2B,Patties,156549.13,97060.46,59488.67
2024-06-05,B2B,Specialty,552103.28,342304.03,209799.25
2024-06-05,B2C,French Fries,19380.54,10659.3,8721.24
2024-06-05,B2C,Patties,17506.46,9628.55,7877.91
2024-06-05,B2C,Specialty,19101.48,10505.81,8595.67
2024-06-06,B2C,French Fries,27263.24,14994.78,12268.46
2024-06-06,B2C,Patties,39926.96,21959.83,17967.13
2024-06-06,B2C,Specialty,27770.82,15273.95,12496.87
2024-06-07,B2B,French Fries,452535.32,280571.9,171963.42
2024-06-07,B2C,French Fries,44673.49,24570.42,20103.07
2024-06-07,B2C,Patties,39134.66,21524.06,17610.6
2024-06-07,B2C,Specialty,29310.91,16121.0,13189.91
2024-06-08,B2B,French Fries,568055.27,352194.27,215861.0
2024-06-08,B2C,French Fries,22510.41,12380.73,10129.68
2024-06-08,B2C,Patties,19719.01,10845.46,8873.55
2024-06-08,B2C,Specialty,6057.53,3331.64,2725.89
2024-06-09,B2B,French Fries,203815.99,126365.91,77450.08
2024-06-09,B2C,French Fries,27776.75,15277.21,12499.54
2024-06-09,B2C,Patties,35927.87,19760.33,16167.54
2024-06-09,B2C,Specialty,27936.03,15364.82,12571.21
2024-06-10,B2B,French Fries,381939.83,236802.69,145137.14
2024-06-10,B2C,French Fries,32578.36,17918.1,14660.26
2024-06-10,B2C,Patties,34084.19,18746.3,15337.89
2024-06-10,B2C,Specialty,33483.53,18415.94,15067.59
2024-06-11,B2B,French Fries,397106.64,246206.12,150900.52
2024-06-11,B2B,Patties,624472.57,387172.99,237299.58
2024-06-11,B2B,Specialty,380745.3,236062.09,144683.21
2024-06-11,B2C,French Fries,32842.86,18063.57,14779.29
2024-06-11,B2C,Patties,38220.07,21021.04,17199.03
2024-06-11,B2C,Specialty,26851.48,14768.31,12083.17
2024-06-12,B2B,Patties,594446.07,368556.56,225889.51
2024-06-12,B2B,Specialty,367693.58,227970.02,139723.56
2024-06-12,B2C,French Fries,13594.16,7476.79,6117.37
2024-06-12,B2C,Patties,13404.04,7372.22,6031.82
2024-06-12,B2C,Specialty,6706.38,3688.51,3017.87
2024-06-13,B2B,French Fries,1027728.86,637191.89,390536.97
2024-06-13,B2B,Specialty,515671.94,319716.6,195955.34
2024-06-13,B2C,French Fries,25543.58,14048.97,11494.61
2024-06-13,B2C,Patties,29732.13,16352.67,13379.46
2024-06-13,B2C,Specialty,22313.87,12272.63,10041.24
2024-06-14,B2B,Specialty,337750.62,209405.38,128345.24
2024-06-14,B2C,French Fries,14693.13,8081.22,6611.91
2024-06-14,B2C,Patties,18327.21,10079.97,8247.24
2024-06-14,B2C,Specialty,12911.12,7101.12,5810.0
2024-06-15,B2B,Specialty,1827933.15,1133318.55,694614.6
2024-06-15,B2C,French Fries,28510.38,15680.71,12829.67
2024-06-15,B2C,Patties,26005.84,14303.21,11702.63
2024-06-15,B2C,Specialty,18789.9,10334.45,8455.46
2024-06-16,B2B,French Fries,759332.77,470786.32,288546.45
2024-06-16,B2B,Specialty,777846.7,482264.95,295581.75
2024-06-16,B2C,French Fries,42152.59,23183.92,18968.67
2024-06-16,B2C,Patties,33835.65,18609.61,15226.04
2024-06-16,B2C,Specialty,24920.46,13706.25,11214.21
2024-06-17,B2B,French Fries,800977.94,496606.32,304371.62
2024-06-17,B2B,Patties,717566.03,444890.94,272675.09
2024-06-17,B2C,French Fries,15821.67,8701.92,7119.75
2024-06-17,B2C,Patties,18450.88,10147.98,8302.9
2024-06-17,B2C,Specialty,12010.29,6605.66,5404.63
2024-06-18,B2B,French Fries,1177743.02,730200.67,447542.35
2024-06-18,B2B,Specialty,1109817.79,688087.03,421730.76
2024-06-18,B2C,French Fries,28158.9,15487.4,12671.5
2024-06-18,B2C,Patties,24577.77,13517.77,11060.0
2024-06-18,B2C,Specialty,16173.54,8895.45,7278.09
2024-06-19,B2B,Specialty,772703.81,479076.36,293627.45
2024-06-19,B2C,French Fries,21427.87,11785.33,9642.54
2024-06-19,B2C,Patties,20588.97,11323.93,9265.04
2024-06-19,B2C,Specialty,13041.85,7173.02,5868.83
2024-06-20,B2B,French Fries,909703.34,564016.07,345687.27
2024-06-20,B2B,Patties,680255.41,421758.35,258497.06
2024-06-20,B2B,Specialty,1914222.39,1186817.88,727404.51
2024-06-20,B2C,French Fries,28746.98,15810.84,12936.14
2024-06-20,B2C,Patties,20337.4,11185.57,9151.83
2024-06-20,B2C,Specialty,9877.42,5432.58,4444.84
2024-06-21,B2B,Patties,585099.82,362761.89,222337.93
2024-06-21,B2B,Specialty,247088.38,153194.8,93893.58
2024-06-21,B2C,French Fries,28492.5,15670.88,12821.62
2024-06-21,B2C,Patties,17559.59,9657.77,7901.82
2024-06-21,B2C,Specialty,10256.64,5641.15,4615.49
2024-06-22,B2B,Patties,1345331.53,834105.55,511225.98
2024-06-22,B2B,Specialty,191065.35,118460.52,72604.83
2024-06-22,B2C,French Fries,46226.36,25424.5,20801.86
2024-06-22,B2C,Patties,35458.63,19502.25,15956.38
2024-06-22,B2C,Specialty,24721.64,13596.9,11124.74
2024-06-23,B2B,French Fries,1183746.1,733922.58,449823.52
2024-06-23,B2B,Patties,779524.21,483305.01,296219.2
2024-06-23,B2B,Specialty,297206.04,184267.74,112938.3
2024-06-23,B2C,French Fries,16595.25,9127.39,7467.86
2024-06-23,B2C,Patties,21064.89,11585.69,9479.2
2024-06-23,B2C,Specialty,11178.15,6147.98,5030.17
2024-06-24,B2B,French Fries,215113.14,133370.15,81742.99
2024-06-24,B2B,Patties,881060.53,546257.53,334803.0
2024-06-24,B2C,French Fries,35883.89,19736.14,16147.75
2024-06-24,B2C,Patties,47160.9,25938.5,21222.4
2024-06-24,B2C,Specialty,18865.41,10375.98,8489.43
2024-06-25,B2C,French Fries,13589.33,7474.13,6115.2
2024-06-25,B2C,Patties,13627.04,7494.87,6132.17
2024-06-25,B2C,Specialty,7176.89,3947.29,3229.6
2024-06-26,B2B,French Fries,671844.15,416543.37,255300.78
2024-06-26,B2B,Patties,1711784.7,1061306.51,650478.19
2024-06-26,B2C,French Fries,16181.23,8899.68,7281.55
2024-06-26,B2C,Patties,13527.07,7439.89,6087.18
2024-06-26,B2C,Specialty,12303.11,6766.71,5536.4
2024-06-27,B2B,French Fries,331456.35,205502.94,125953.41
2024-06-27,B2B,Patties,205195.26,127221.06,77974.2
2024-06-27,B2C,French Fries,18713.07,10292.19,8420.88
2024-06-27,B2C,Patties,16792.83,9236.06,7556.77
2024-06-27,B2C,Specialty,14212.47,7816.86,6395.61
2024-06-28,B2B,French Fries,491154.55,304515.82,186638.73
2024-06-28,B2B,Patties,1654547.41,1025819.39,628728.02
2024-06-28,B2B,Specialty,335983.02,208309.47,127673.55
2024-06-28,B2C,French Fries,44831.26,24657.19,20174.07
2024-06-28,B2C,Patties,36737.64,20205.7,16531.94
2024-06-28,B2C,Specialty,25562.22,14059.22,11503.0
2024-06-29,B2B,French Fries,1257124.54,779417.21,477707.33
2024-06-29,B2B,Patties,567402.53,351789.57,215612.96
2024-06-29,B2B,Specialty,329150.63,204073.39,125077.24
2024-06-29,B2C,French Fries,43644.44,24004.44,19640.0
2024-06-29,B2C,Patties,35969.26,19783.09,16186.17
2024-06-29,B2C,Specialty,28287.51,15558.13,12729.38
2024-06-30,B2B,French Fries,406105.15,251785.19,154319.96
2024-06-30,B2B,Patties,353231.64,219003.62,134228.02
2024-06-30,B2B,Specialty,190483.07,118099.5,72383.57
2024-06-30,B2C,French Fries,23183.69,12751.03,10432.66
2024-06-30,B2C,Patties,30748.54,16911.7,13836.84
2024-06-30,B2C,Specialty,17223.34,9472.84,7750.5
2024-07-01,B2B,French Fries,745592.14,462267.13,283325.01
2024-07-01,B2B,Patties,342749.55,212504.72,130244.83
2024-07-01,B2B,Specialty,841978.64,522026.76,319951.88
2024-07-01,B2C,French Fries,21225.98,11674.29,9551.69
2024-07-01,B2C,Patties,19283.8,10606.09,8677.71
2024-07-01,B2C,Specialty,8121.55,4466.85,3654.7
2024-07-02,B2B,French Fries,171169.01,106124.79,65044.22
2024-07-02,B2C,French Fries,39675.55,21821.55,17854.0
2024-07-02,B2C,Patties,27436.59,15090.12,12346.47
2024-07-02,B2C,Specialty,28961.9,15929.04,13032.85
2024-07-03,B2B,Specialty,313962.58,194656.8,119305.78
2024-07-03,B2C,French Fries,20320.18,11176.1,9144.08
2024-07-03,B2C,Patties,12259.64,6742.8,5516.84
2024-07-03,B2C,Specialty,15178.87,8348.38,6830.49
2024-07-04,B2B,French Fries,1383363.49,857685.36,525678.13
2024-07-04,B2B,Patties,111777.34,69301.95,42475.39
2024-07-04,B2C,French Fries,19295.58,10612.57,8683.01
2024-07-04,B2C,Patties,19402.07,10671.14,8730.93
2024-07-04,B2C,Specialty,13835.87,7609.73,6226.14
