order_id,customer_id,order_date,product_sku,quantity_kg,unit_price_inr,total_value_inr,delivery_date,payment_status,invoice_number,payment_terms
ORD00003144,C00177,2024-04-24,HF-POTATO-CHEESE-BALLS-500G,4224.24,131.75,556543.62,2024-05-01,Paid,INV968343,Net 30
ORD00003145,C00177,2023-07-12,HF-POTATO-SMILES-500G,2579.71,158.26,408264.9,2023-07-16,Paid,INV867356,Net 30
ORD00003146,C00177,2024-10-04,HF-POTATO-CHEESE-BALLS-500G,3650.42,126.71,462544.72,2024-10-10,Paid,INV747294,Net 30
ORD00003147,C00177,2022-12-27,HF-FF-SHOESTRING-2.5KG,4402.23,169.09,744373.07,2023-01-05,Paid,INV527464,Net 30
ORD00003148,C00177,2022-08-25,HF-ALOO-TIKKI-1KG,1926.72,148.58,286272.06,2022-08-28,Paid,INV961068,Net 30
ORD00003149,C00177,2022-10-30,HF-FF-CRINKLE-2.5KG,2228.18,178.87,398554.56,2022-11-11,Paid,INV991141,Net 30
ORD00003150,C00177,2022-11-28,HF-HASH-BROWN-1KG,3127.96,136.23,426121.99,2022-12-04,Partial,INV388266,Net 30
ORD00003151,C00177,2023-10-29,HF-HASH-BROWN-1KG,3856.76,169.3,652949.47,2023-11-01,Paid,INV445038,Net 30
ORD00003152,C00177,2022-07-15,HF-HASH-BROWN-1KG,3767.58,125.01,470985.18,2022-07-18,Paid,INV820758,Net 30
ORD00003153,C00177,2022-06-30,HF-FF-SHOESTRING-2.5KG,1794.81,141.75,254414.32,2022-07-10,Paid,INV270698,Net 30
ORD00003154,C00177,2022-12-05,HF-FF-CRINKLE-2.5KG,1475.93,148.88,219736.46,2022-12-20,Pending,INV904433,Net 30
ORD00003155,C00177,2024-07-30,HF-FF-WEDGES-2.5KG,1937.74,122.19,236772.45,2024-08-09,Pending,INV423892,Net 30
ORD00003156,C00177,2023-10-16,HF-POTATO-CHEESE-BALLS-500G,3434.22,146.16,501945.6,2023-10-19,Paid,INV741836,Net 30
ORD00003157,C00177,2023-03-04,HF-ALOO-TIKKI-1KG,626.49,175.97,110243.45,2023-03-13,Pending,INV736412,Net 30
ORD00003158,C00177,2024-11-19,HF-PATTY-ALOO-1KG,3429.66,124.44,426786.89,2024-11-30,Paid,INV944112,Net 30
ORD00003159,C00177,2022-12-04,HF-FF-WEDGES-2.5KG,4502.29,145.25,653957.62,2022-12-16,Paid,INV357830,Net 30
ORD00003160,C00177,2022-09-05,HF-PATTY-ALOO-1KG,1578.22,122.76,193742.29,2022-09-11,Paid,INV666067,Net 30
ORD00003161,C00177,2024-10-15,HF-PATTY-BURGER-1KG,3851.7,178.16,686218.87,2024-10-21,Paid,INV828487,Net 30
ORD00003162,C00177,2023-12-16,HF-FF-CRINKLE-2.5KG,1333.91,145.01,193430.29,2023-12-27,Paid,INV718433,Net 30
ORD00003163,C00177,2022-08-12,HF-POTATO-SMILES-500G,1568.8,154.35,242144.28,2022-08-19,Paid,INV531057,Net 30
ORD00003164,C00177,2022-12-26,HF-POTATO-CHEESE-BALLS-500G,4420.83,127.84,565158.91,2023-01-10,Partial,INV325913,Net 30
ORD00003165,C00177,2022-04-28,HF-PATTY-BURGER-1KG,1841.95,129.88,239232.47,2022-05-11,Paid,INV628836,Net 30
ORD00003166,C00178,2022-09-18,HF-HASH-BROWN-1KG,1529.03,127.8,195410.03,2022-09-29,Paid,INV173652,Net 90
ORD00003167,C00178,2023-06-05,HF-POTATO-CHEESE-BALLS-500G,3355.84,122.61,411459.54,2023-06-19,Paid,INV537859,Net 90
ORD00003168,C00178,2023-04-08,HF-PATTY-CUTLET-1KG,3780.42,128.53,485897.38,2023-04-20,Paid,INV568938,Net 90
ORD00003169,C00178,2023-11-23,HF-HASH-BROWN-1KG,1700.05,140.72,239231.04,2023-12-07,Paid,INV906410,Net 90
ORD00003170,C00178,2022-02-14,HF-FF-WEDGES-2.5KG,2214.74,130.38,288757.8,2022-02-19,Paid,INV353627,Net 90
ORD00003171,C00178,2023-06-13,HF-FF-CRINKLE-2.5KG,2699.66,173.69,468903.95,2023-06-23,Pending,INV622635,Net 90
ORD00003172,C00178,2022-11-18,HF-HASH-BROWN-1KG,2564.27,121.67,311994.73,2022-11-29,Paid,INV758547,Net 90
ORD00003173,C00178,2024-01-04,HF-PATTY-BURGER-1KG,2135.31,144.19,307890.35,2024-01-08,Paid,INV796884,Net 90
ORD00003174,C00178,2023-07-05,HF-FF-SHOESTRING-2.5KG,1775.06,137.76,244532.27,2023-07-09,Pending,INV986161,Net 90
ORD00003175,C00178,2023-05-05,HF-FF-WEDGES-2.5KG,1395.17,177.4,247503.16,2023-05-14,Paid,INV731763,Net 90
ORD00003176,C00178,2022-06-27,HF-HASH-BROWN-1KG,2882.5,152.21,438745.33,2022-07-01,Paid,INV149961,Net 90
ORD00003177,C00178,2024-09-13,HF-HASH-BROWN-1KG,2415.22,157.02,379237.84,2024-09-25,Paid,INV988409,Net 90
ORD00003178,C00179,2022-05-27,HF-PATTY-ALOO-1KG,2404.7,161.34,387974.3,2022-06-04,Paid,INV942793,Net 45
ORD00003179,C00179,2023-08-22,HF-PATTY-CUTLET-1KG,896.96,121.78,109231.79,2023-08-29,Paid,INV162795,Net 45
ORD00003180,C00179,2022-05-17,HF-PATTY-CUTLET-1KG,3030.92,164.05,497222.43,2022-05-24,Paid,INV985300,Net 45
ORD00003181,C00179,2022-01-04,HF-FF-WEDGES-2.5KG,3510.56,143.92,505239.8,2022-01-16,Pending,INV431513,Net 45
ORD00003182,C00179,2024-01-03,HF-FF-CRINKLE-2.5KG,514.48,127.25,65467.58,2024-01-17,Paid,INV224523,Net 45
ORD00003183,C00179,2024-12-27,HF-PATTY-ALOO-1KG,2264.14,159.86,361945.42,2025-01-11,Paid,INV104153,Net 45
ORD00003184,C00179,2022-03-26,HF-HASH-BROWN-1KG,1904.2,151.9,289247.98,2022-04-09,Paid,INV679639,Net 45
ORD00003185,C00179,2023-10-07,HF-PATTY-ALOO-1KG,1289.86,130.17,167901.08,2023-10-15,Paid,INV631918,Net 45
ORD00003186,C00179,2023-03-10,HF-ALOO-TIKKI-1KG,3842.48,146.3,562154.82,2023-03-18,Paid,INV432418,Net 45
ORD00003187,C00179,2022-02-08,HF-POTATO-SMILES-500G,4770.66,132.68,632971.17,2022-02-23,Paid,INV484103,Net 45
ORD00003188,C00179,2024-03-24,HF-PATTY-BURGER-1KG,2514.93,131.3,330210.31,2024-04-04,Paid,INV336587,Net 45
ORD00003189,C00179,2023-08-22,HF-PATTY-CUTLET-1KG,1651.8,158.4,261645.12,2023-09-05,Paid,INV253609,Net 45
ORD00003190,C00179,2024-05-11,HF-FF-WEDGES-2.5KG,4593.34,127.71,586615.45,2024-05-19,Paid,INV400838,Net 45
ORD00003191,C00179,2023-03-24,HF-ALOO-TIKKI-1KG,1083.13,177.15,191876.48,2023-04-05,Paid,INV485065,Net 45
ORD00003192,C00180,2023-09-24,HF-ALOO-TIKKI-1KG,3813.24,138.77,529163.31,2023-10-01,Paid,INV227622,Net 30
ORD00003193,C00180,2024-08-31,HF-FF-SHOESTRING-2.5KG,2331.2,167.33,390079.7,2024-09-08,Paid,INV210349,Net 30
ORD00003194,C00180,2022-10-17,HF-HASH-BROWN-1KG,3644.7,156.57,570650.68,2022-10-31,Paid,INV132240,Net 30
ORD00003195,C00180,2024-07-01,HF-FF-SHOESTRING-2.5KG,4391.23,138.74,609239.25,2024-07-10,Paid,INV252379,Net 30
ORD00003196,C00180,2023-06-11,HF-POTATO-SMILES-500G,1450.65,144.59,209749.48,2023-06-16,Pending,INV173574,Net 30
ORD00003197,C00180,2022-09-16,HF-PATTY-CUTLET-1KG,533.61,150.44,80276.29,2022-09-29,Pending,INV483601,Net 30
ORD00003198,C00180,2023-11-21,HF-POTATO-CHEESE-BALLS-500G,2143.54,127.92,274201.64,2023-12-04,Partial,INV286173,Net 30
ORD00003199,C00180,2024-12-12,HF-FF-CRINKLE-2.5KG,4439.69,131.66,584529.59,2024-12-27,Delayed,INV480870,Net 30
ORD00003200,C00180,2023-12-14,HF-FF-WEDGES-2.5KG,3676.84,162.34,596898.21,2023-12-24,Paid,INV502330,Net 30
ORD00003201,C00180,2023-01-08,HF-FF-SHOESTRING-2.5KG,691.66,145.66,100747.2,2023-01-19,Paid,INV333560,Net 30
ORD00003202,C00180,2024-11-06,HF-FF-WEDGES-2.5KG,2643.69,169.05,446915.79,2024-11-15,Paid,INV278351,Net 30
ORD00003203,C00180,2023-06-12,HF-FF-WEDGES-2.5KG,3309.99,123.8,409776.76,2023-06-22,Paid,INV175635,Net 30
ORD00003204,C00180,2022-11-11,HF-ALOO-TIKKI-1KG,2519.47,138.05,347812.83,2022-11-23,Partial,INV890788,Net 30
ORD00003205,C00180,2023-06-27,HF-FF-CRINKLE-2.5KG,1269.27,136.56,173331.51,2023-06-30,Pending,INV815125,Net 30
ORD00003206,C00180,2023-08-16,HF-POTATO-SMILES-500G,4281.0,157.2,672973.2,2023-08-25,Paid,INV983531,Net 30
ORD00003207,C00180,2023-09-13,HF-PATTY-ALOO-1KG,2459.41,163.23,401449.49,2023-09-26,Paid,INV288334,Net 30
ORD00003208,C00180,2023-11-02,HF-HASH-BROWN-1KG,4857.0,175.63,853034.91,2023-11-17,Paid,INV772161,Net 30
ORD00003209,C00180,2023-12-13,HF-FF-WEDGES-2.5KG,935.85,139.94,130962.85,2023-12-28,Paid,INV710790,Net 30
ORD00003210,C00180,2024-07-26,HF-FF-CRINKLE-2.5KG,1909.07,153.23,292526.8,2024-08-06,Paid,INV788729,Net 30
ORD00003211,C00180,2023-05-22,HF-PATTY-ALOO-1KG,906.86,175.3,158972.56,2023-06-06,Paid,INV909492,Net 30
ORD00003212,C00180,2024-09-16,HF-FF-CRINKLE-2.5KG,4021.38,127.37,512203.17,2024-09-22,Paid,INV126998,Net 30
ORD00003213,C00180,2022-09-04,HF-POTATO-SMILES-500G,1644.21,128.58,211412.52,2022-09-15,Paid,INV999942,Net 30
ORD00003214,C00180,2022-05-01,HF-POTATO-CHEESE-BALLS-500G,2649.45,173.41,459441.12,2022-05-05,Paid,INV650044,Net 30
ORD00003215,C00180,2024-11-17,HF-PATTY-ALOO-1KG,3400.82,156.33,531650.19,2024-12-02,Pending,INV935975,Net 30
ORD00003216,C00180,2023-03-28,HF-PATTY-BURGER-1KG,835.21,174.38,145643.92,2023-04-06,Delayed,INV639633,Net 30
ORD00003217,C00180,2024-10-06,HF-PATTY-ALOO-1KG,1763.4,174.01,306849.23,2024-10-15,Paid,INV434033,Net 30
ORD00003218,C00180,2022-10-08,HF-POTATO-CHEESE-BALLS-500G,2543.12,151.73,385867.6,2022-10-17,Partial,INV849187,Net 30
ORD00003219,C00180,2023-01-10,HF-POTATO-SMILES-500G,3222.5,137.31,442481.48,2023-01-19,Paid,INV348706,Net 30
ORD00003220,C00180,2022-04-05,HF-ALOO-TIKKI-1KG,4260.0,177.5,756150.0,2022-04-20,Paid,INV482449,Net 30
ORD00003221,C00180,2024-05-06,HF-ALOO-TIKKI-1KG,1775.74,120.01,213106.56,2024-05-13,Partial,INV450814,Net 30
ORD00003222,C00181,2024-06-23,HF-FF-CRINKLE-2.5KG,2865.26,155.57,445748.5,2024-06-27,Paid,INV230397,Net 90
ORD00003223,C00181,2024-01-14,HF-POTATO-CHEESE-BALLS-500G,785.71,160.37,126004.31,2024-01-19,Delayed,INV240556,Net 90
ORD00003224,C00181,2022-11-24,HF-PATTY-BURGER-1KG,1814.3,177.52,322074.54,2022-11-27,Paid,INV644697,Net 90
ORD00003225,C00181,2022-07-06,HF-PATTY-CUTLET-1KG,4016.37,124.35,499435.61,2022-07-16,Paid,INV938607,Net 90
ORD00003226,C00181,2022-04-29,HF-FF-CRINKLE-2.5KG,4794.66,133.63,640710.42,2022-05-11,Paid,INV396992,Net 90
ORD00003227,C00181,2024-06-18,HF-HASH-BROWN-1KG,4092.47,158.6,649065.74,2024-06-27,Paid,INV273145,Net 90
ORD00003228,C00181,2024-01-27,HF-HASH-BROWN-1KG,2913.35,175.96,512633.07,2024-01-30,Pending,INV263584,Net 90
ORD00003229,C00181,2023-06-27,HF-POTATO-CHEESE-BALLS-500G,3226.44,171.52,553398.99,2023-07-03,Delayed,INV254398,Net 90
ORD00003230,C00181,2023-01-01,HF-HASH-BROWN-1KG,4224.64,160.33,677336.53,2023-01-13,Delayed,INV669924,Net 90
ORD00003231,C00181,2023-01-06,HF-PATTY-ALOO-1KG,2706.65,125.89,340740.17,2023-01-14,Delayed,INV778863,Net 90
ORD00003232,C00181,2024-05-26,HF-PATTY-CUTLET-1KG,1192.98,151.97,181297.17,2024-06-04,Paid,INV980534,Net 90
ORD00003233,C00181,2022-04-24,HF-PATTY-BURGER-1KG,1994.93,132.47,264268.38,2022-05-09,Pending,INV382066,Net 90
ORD00003234,C00181,2023-06-03,HF-POTATO-CHEESE-BALLS-500G,4851.89,171.52,832196.17,2023-06-10,Paid,INV430185,Net 90
ORD00003235,C00181,2023-03-23,HF-PATTY-CUTLET-1KG,2436.28,172.27,419697.96,2023-03-30,Paid,INV957265,Net 90
ORD00003236,C00181,2022-02-04,HF-FF-CRINKLE-2.5KG,767.58,125.95,96676.7,2022-02-14,Paid,INV234916,Net 90
ORD00003237,C00181,2022-04-24,HF-PATTY-BURGER-1KG,4766.17,161.33,768926.21,2022-05-06,Paid,INV623277,Net 90
ORD00003238,C00181,2024-03-04,HF-PATTY-ALOO-1KG,3939.4,169.97,669579.82,2024-03-09,Paid,INV726655,Net 90
ORD00003239,C00181,2022-04-24,HF-POTATO-SMILES-500G,739.51,163.07,120591.9,2022-05-05,Paid,INV618437,Net 90
ORD00003240,C00182,2023-10-06,HF-POTATO-CHEESE-BALLS-500G,2105.6,169.08,356014.85,2023-10-17,Partial,INV477364,Net 30
ORD00003241,C00182,2024-10-04,HF-ALOO-TIKKI-1KG,2244.6,166.06,372738.28,2024-10-17,Pending,INV856376,Net 30
ORD00003242,C00182,2024-08-28,HF-FF-SHOESTRING-2.5KG,4555.81,140.36,639453.49,2024-09-06,Pending,INV246691,Net 30
ORD00003243,C00182,2022-03-16,HF-PATTY-BURGER-1KG,2612.14,152.25,397698.32,2022-03-19,Paid,INV586690,Net 30
ORD00003244,C00182,2024-09-30,HF-HASH-BROWN-1KG,3595.29,170.65,613536.24,2024-10-09,Paid,INV659846,Net 30
ORD00003245,C00182,2023-07-22,HF-FF-WEDGES-2.5KG,1446.75,176.74,255698.6,2023-08-06,Paid,INV487189,Net 30
ORD00003246,C00182,2022-06-23,HF-ALOO-TIKKI-1KG,4035.12,128.37,517988.35,2022-07-04,Paid,INV357324,Net 30
ORD00003247,C00182,2022-08-24,HF-PATTY-BURGER-1KG,2011.28,135.08,271683.7,2022-09-04,Delayed,INV845815,Net 30
ORD00003248,C00182,2024-07-23,HF-PATTY-ALOO-1KG,1215.6,158.68,192891.41,2024-08-03,Paid,INV823874,Net 30
ORD00003249,C00182,2024-06-15,HF-HASH-BROWN-1KG,796.07,155.93,124131.2,2024-06-18,Paid,INV227769,Net 30
ORD00003250,C00182,2022-06-20,HF-PATTY-BURGER-1KG,4224.71,141.71,598683.65,2022-06-28,Paid,INV339611,Net 30
ORD00003251,C00182,2022-09-06,HF-PATTY-ALOO-1KG,2703.53,128.65,347809.13,2022-09-17,Paid,INV184708,Net 30
ORD00003252,C00182,2023-09-14,HF-PATTY-CUTLET-1KG,3741.84,174.52,653025.92,2023-09-25,Paid,INV593443,Net 30
ORD00003253,C00182,2022-01-27,HF-FF-CRINKLE-2.5KG,3797.43,127.38,483716.63,2022-02-08,Paid,INV895307,Net 30
ORD00003254,C00182,2023-05-29,HF-POTATO-CHEESE-BALLS-500G,2054.57,130.39,267895.38,2023-06-13,Paid,INV601943,Net 30
ORD00003255,C00182,2024-07-22,HF-POTATO-CHEESE-BALLS-500G,3152.46,163.35,514954.34,2024-07-30,Pending,INV274602,Net 30
ORD00003256,C00182,2022-08-29,HF-PATTY-ALOO-1KG,4888.91,150.18,734216.5,2022-09-02,Paid,INV319446,Net 30
ORD00003257,C00182,2024-08-15,HF-FF-CRINKLE-2.5KG,3367.74,126.39,425648.66,2024-08-25,Delayed,INV372205,Net 30
ORD00003258,C00182,2022-07-28,HF-FF-CRINKLE-2.5KG,1198.64,133.9,160497.9,2022-08-12,Paid,INV465376,Net 30
ORD00003259,C00182,2022-11-12,HF-POTATO-SMILES-500G,744.49,144.49,107571.36,2022-11-21,Paid,INV877169,Net 30
ORD00003260,C00182,2022-11-17,HF-FF-CRINKLE-2.5KG,4780.36,159.18,760937.7,2022-11-29,Delayed,INV292737,Net 30
ORD00003261,C00182,2024-05-14,HF-PATTY-ALOO-1KG,2462.15,149.63,368411.5,2024-05-29,Paid,INV868300,Net 30
ORD00003262,C00182,2024-05-03,HF-FF-WEDGES-2.5KG,1159.81,125.8,145904.1,2024-05-17,Partial,INV450400,Net 30
ORD00003263,C00182,2022-12-29,HF-HASH-BROWN-1KG,1665.63,138.39,230506.54,2023-01-08,Paid,INV831841,Net 30
ORD00003264,C00182,2023-07-29,HF-FF-WEDGES-2.5KG,1052.81,161.48,170007.76,2023-08-02,Paid,INV703304,Net 30
ORD00003265,C00182,2024-08-17,HF-PATTY-ALOO-1KG,4654.29,130.46,607198.67,2024-08-28,Partial,INV823528,Net 30
ORD00003266,C00182,2024-11-15,HF-HASH-BROWN-1KG,4271.58,137.9,589050.88,2024-11-25,Paid,INV779228,Net 30
ORD00003267,C00182,2022-04-25,HF-ALOO-TIKKI-1KG,3231.04,125.32,404913.93,2022-05-10,Paid,INV566309,Net 30
ORD00003268,C00182,2023-10-29,HF-ALOO-TIKKI-1KG,1576.85,129.48,204170.54,2023-11-06,Paid,INV524043,Net 30
ORD00003269,C00183,2023-01-10,HF-POTATO-SMILES-500G,1225.75,176.01,215744.26,2023-01-19,Pending,INV585030,Net 45
ORD00003270,C00183,2022-03-24,HF-POTATO-CHEESE-BALLS-500G,2137.29,131.77,281630.7,2022-04-07,Pending,INV611886,Net 45
ORD00003271,C00183,2022-03-07,HF-POTATO-SMILES-500G,1270.82,160.38,203814.11,2022-03-22,Paid,INV681549,Net 45
ORD00003272,C00183,2022-01-09,HF-POTATO-SMILES-500G,3733.2,178.79,667458.83,2022-01-19,Paid,INV468509,Net 45
ORD00003273,C00183,2023-07-26,HF-FF-WEDGES-2.5KG,3317.36,147.53,489410.12,2023-08-03,Paid,INV636901,Net 45
ORD00003274,C00183,2022-02-04,HF-PATTY-CUTLET-1KG,1508.66,122.36,184599.64,2022-02-13,Paid,INV402280,Net 45
ORD00003275,C00183,2022-07-19,HF-FF-CRINKLE-2.5KG,4463.54,167.33,746884.15,2022-07-30,Paid,INV402179,Net 45
ORD00003276,C00183,2023-03-16,HF-PATTY-BURGER-1KG,4082.75,139.32,568808.73,2023-03-29,Delayed,INV356535,Net 45
ORD00003277,C00183,2023-09-22,HF-PATTY-CUTLET-1KG,2109.16,167.02,352271.9,2023-09-29,Paid,INV373489,Net 45
ORD00003278,C00183,2022-12-27,HF-POTATO-SMILES-500G,3594.05,158.98,571382.07,2023-01-07,Paid,INV741223,Net 45
ORD00003279,C00183,2024-02-20,HF-PATTY-CUTLET-1KG,2996.13,142.1,425750.07,2024-02-23,Paid,INV649060,Net 45
ORD00003280,C00183,2022-09-24,HF-FF-CRINKLE-2.5KG,3835.67,141.65,543322.66,2022-10-02,Partial,INV707447,Net 45
ORD00003281,C00183,2022-09-04,HF-FF-SHOESTRING-2.5KG,3806.16,131.43,500243.61,2022-09-08,Delayed,INV926557,Net 45
ORD00003282,C00183,2024-06-13,HF-FF-CRINKLE-2.5KG,3157.06,141.44,446534.57,2024-06-27,Pending,INV814958,Net 45
ORD00003283,C00183,2024-08-04,HF-PATTY-ALOO-1KG,4228.6,151.12,639026.03,2024-08-07,Paid,INV316375,Net 45
ORD00003284,C00183,2023-08-30,HF-FF-WEDGES-2.5KG,3308.07,125.0,413508.75,2023-09-02,Paid,INV789721,Net 45
ORD00003285,C00183,2023-09-12,HF-FF-CRINKLE-2.5KG,2728.58,166.84,455236.29,2023-09-17,Paid,INV993573,Net 45
ORD00003286,C00183,2024-01-16,HF-PATTY-CUTLET-1KG,4369.94,163.27,713480.1,2024-01-30,Paid,INV292876,Net 45
ORD00003287,C00183,2022-12-15,HF-POTATO-CHEESE-BALLS-500G,2383.58,135.45,322855.91,2022-12-19,Paid,INV279430,Net 45
ORD00003288,C00183,2022-02-08,HF-PATTY-ALOO-1KG,2251.18,153.7,346006.37,2022-02-11,Pending,INV688670,Net 45
ORD00003289,C00184,2022-11-01,HF-POTATO-CHEESE-BALLS-500G,526.1,174.72,91920.19,2022-11-12,Paid,INV722805,Net 60
ORD00003290,C00184,2023-12-21,HF-PATTY-ALOO-1KG,2046.73,167.81,343461.76,2023-12-25,Paid,INV338962,Net 60
ORD00003291,C00184,2024-03-27,HF-FF-SHOESTRING-2.5KG,2905.14,159.73,464038.01,2024-04-04,Paid,INV527533,Net 60
ORD00003292,C00184,2022-07-27,HF-HASH-BROWN-1KG,3917.74,137.27,537788.17,2022-08-06,Paid,INV604033,Net 60
ORD00003293,C00184,2022-12-26,HF-POTATO-CHEESE-BALLS-500G,3227.37,165.1,532838.79,2023-01-01,Paid,INV178193,Net 60
ORD00003294,C00184,2023-05-13,HF-PATTY-CUTLET-1KG,3969.17,144.96,575370.88,2023-05-18,Paid,INV393652,Net 60
ORD00003295,C00184,2022-05-14,HF-POTATO-CHEESE-BALLS-500G,3778.32,138.11,521823.78,2022-05-17,Paid,INV198430,Net 60
ORD00003296,C00184,2024-02-11,HF-FF-WEDGES-2.5KG,1059.2,126.78,134285.38,2024-02-25,Paid,INV730142,Net 60
ORD00003297,C00184,2024-08-24,HF-POTATO-CHEESE-BALLS-500G,2775.66,143.0,396919.38,2024-08-28,Paid,INV761651,Net 60
ORD00003298,C00184,2024-11-19,HF-POTATO-CHEESE-BALLS-500G,1546.02,143.47,221807.49,2024-11-25,Paid,INV689928,Net 60
ORD00003299,C00184,2022-10-22,HF-PATTY-BURGER-1KG,2353.29,153.21,360547.56,2022-11-01,Paid,INV759095,Net 60
ORD00003300,C00184,2023-01-27,HF-PATTY-ALOO-1KG,760.65,174.48,132718.21,2023-02-10,Pending,INV102568,Net 60
ORD00003301,C00184,2024-08-11,HF-FF-SHOESTRING-2.5KG,2174.91,156.92,341286.88,2024-08-14,Pending,INV459336,Net 60
ORD00003302,C00184,2023-01-15,HF-PATTY-BURGER-1KG,1878.8,165.7,311317.16,2023-01-18,Paid,INV572497,Net 60
ORD00003303,C00184,2024-08-16,HF-FF-CRINKLE-2.5KG,2564.14,139.31,357210.34,2024-08-21,Paid,INV740848,Net 60
ORD00003304,C00184,2023-05-17,HF-FF-CRINKLE-2.5KG,4837.14,171.91,831552.74,2023-05-31,Paid,INV635319,Net 60
ORD00003305,C00184,2024-01-06,HF-PATTY-ALOO-1KG,1311.48,162.04,212512.22,2024-01-16,Pending,INV819340,Net 60
ORD00003306,C00184,2024-12-08,HF-PATTY-BURGER-1KG,3894.44,122.07,475394.29,2024-12-17,Paid,INV853329,Net 60
ORD00003307,C00184,2023-06-04,HF-FF-SHOESTRING-2.5KG,4824.34,133.98,646365.07,2023-06-16,Pending,INV314732,Net 60
ORD00003308,C00184,2024-05-07,HF-FF-CRINKLE-2.5KG,4587.68,159.24,730542.16,2024-05-13,Paid,INV257409,Net 60
ORD00003309,C00184,2023-04-05,HF-PATTY-ALOO-1KG,2804.49,167.15,468770.5,2023-04-09,Paid,INV685666,Net 60
ORD00003310,C00184,2024-10-28,HF-HASH-BROWN-1KG,3537.62,164.41,581620.1,2024-11-11,Paid,INV334698,Net 60
ORD00003311,C00184,2022-10-11,HF-POTATO-CHEESE-BALLS-500G,4360.58,148.27,646543.2,2022-10-21,Pending,INV441170,Net 60
ORD00003312,C00184,2022-11-19,HF-HASH-BROWN-1KG,2415.78,173.99,420321.56,2022-11-27,Paid,INV893022,Net 60
ORD00003313,C00184,2022-12-04,HF-PATTY-CUTLET-1KG,4090.35,121.15,495545.9,2022-12-18,Partial,INV598674,Net 60
ORD00003314,C00184,2024-08-19,HF-PATTY-BURGER-1KG,3442.18,174.23,599731.02,2024-09-03,Pending,INV179108,Net 60
ORD00003315,C00184,2023-11-27,HF-ALOO-TIKKI-1KG,3576.12,153.21,547897.35,2023-12-09,Pending,INV957294,Net 60
ORD00003316,C00185,2022-01-18,HF-FF-WEDGES-2.5KG,1291.51,177.03,228636.02,2022-01-26,Paid,INV149805,Net 90
ORD00003317,C00185,2022-07-27,HF-HASH-BROWN-1KG,3318.57,126.06,418338.93,2022-07-30,Paid,INV778293,Net 90
ORD00003318,C00185,2023-03-08,HF-PATTY-BURGER-1KG,4674.4,151.0,705834.4,2023-03-16,Paid,INV757930,Net 90
ORD00003319,C00185,2023-01-29,HF-PATTY-ALOO-1KG,1207.51,133.59,161311.26,2023-02-07,Paid,INV780877,Net 90
ORD00003320,C00185,2022-06-07,HF-POTATO-SMILES-500G,4855.15,146.2,709822.93,2022-06-19,Paid,INV796515,Net 90
ORD00003321,C00185,2022-04-23,HF-PATTY-ALOO-1KG,2388.53,149.17,356297.02,2022-05-04,Pending,INV560195,Net 90
ORD00003322,C00185,2023-04-27,HF-HASH-BROWN-1KG,3652.34,141.9,518267.05,2023-05-01,Paid,INV417085,Net 90
ORD00003323,C00185,2022-03-23,HF-PATTY-BURGER-1KG,2394.69,164.77,394573.07,2022-03-29,Paid,INV729227,Net 90
ORD00003324,C00185,2024-12-22,HF-HASH-BROWN-1KG,2575.39,162.81,419299.25,2025-01-02,Paid,INV527855,Net 90
ORD00003325,C00185,2023-07-18,HF-PATTY-BURGER-1KG,4829.98,177.75,858528.94,2023-07-25,Pending,INV694714,Net 90
ORD00003326,C00185,2023-11-30,HF-POTATO-CHEESE-BALLS-500G,2511.53,134.05,336670.6,2023-12-15,Paid,INV122852,Net 90
ORD00003327,C00185,2024-01-17,HF-POTATO-SMILES-500G,1630.55,169.15,275807.53,2024-01-29,Delayed,INV589374,Net 90
ORD00003328,C00185,2022-02-15,HF-FF-SHOESTRING-2.5KG,858.74,122.42,105126.95,2022-02-20,Paid,INV252524,Net 90
ORD00003329,C00185,2023-04-23,HF-PATTY-BURGER-1KG,3566.38,174.61,622725.61,2023-04-29,Pending,INV910944,Net 90
ORD00003330,C00185,2023-07-10,HF-POTATO-SMILES-500G,1538.61,123.27,189664.45,2023-07-15,Paid,INV131315,Net 90
ORD00003331,C00185,2024-03-13,HF-ALOO-TIKKI-1KG,4528.79,141.25,639691.59,2024-03-26,Delayed,INV890195,Net 90
ORD00003332,C00185,2023-10-20,HF-FF-SHOESTRING-2.5KG,2973.74,170.17,506041.34,2023-10-30,Pending,INV184164,Net 90
ORD00003333,C00185,2022-05-31,HF-FF-CRINKLE-2.5KG,1625.01,156.07,253615.31,2022-06-13,Delayed,INV936602,Net 90
ORD00003334,C00185,2023-10-19,HF-PATTY-BURGER-1KG,4961.79,164.48,816115.22,2023-11-02,Pending,INV142458,Net 90
ORD00003335,C00185,2024-07-31,HF-PATTY-CUTLET-1KG,2288.03,166.08,379996.02,2024-08-07,Paid,INV969108,Net 90
ORD00003336,C00185,2024-11-02,HF-HASH-BROWN-1KG,597.98,132.92,79483.5,2024-11-06,Paid,INV808765,Net 90
ORD00003337,C00185,2024-04-23,HF-PATTY-ALOO-1KG,3851.05,135.73,522703.02,2024-05-06,Partial,INV267011,Net 90
ORD00003338,C00185,2023-12-08,HF-HASH-BROWN-1KG,1067.51,137.6,146889.38,2023-12-17,Paid,INV628194,Net 90
ORD00003339,C00186,2023-06-02,HF-ALOO-TIKKI-1KG,1271.01,145.24,184601.49,2023-06-12,Paid,INV256303,Net 60
